Dates,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y,Category
3/22/2010 18:30,GRAND THEFT FROM A BUILDING,Monday,INGLESIDE,NONE,3100 Block of MISSION ST,-122.4193747,37.74650404,LARCENY/THEFT
2/25/2010 10:00,"ACCESS CARD INFORMATION, THEFT OF",Thursday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,FRAUD
8/13/2011 13:55,PETTY THEFT FROM A BUILDING,Saturday,NORTHERN,NONE,400 Block of HAYES ST,-122.4237497,37.77672943,LARCENY/THEFT
3/23/2005 8:00,"BURGLARY, UNLAWFUL ENTRY",Wednesday,MISSION,NONE,900 Block of DOLORES ST,-122.4252367,37.75422219,BURGLARY
3/26/2006 12:00,THREATS AGAINST LIFE,Sunday,MISSION,"ARREST, BOOKED",3000 Block of 25TH ST,-122.4103677,37.75117314,ASSAULT
4/2/2003 12:24,WARRANT ARREST,Wednesday,SOUTHERN,"ARREST, BOOKED",6TH ST / MINNA ST,-122.408163,37.78053454,WARRANTS
3/9/2010 20:00,GRAND THEFT FROM LOCKED AUTO,Tuesday,MISSION,NONE,1100 Block of GUERRERO ST,-122.4230619,37.75274831,LARCENY/THEFT
5/19/2006 23:00,STOLEN TRUCK,Friday,RICHMOND,NONE,800 Block of 42ND AV,-122.502397,37.77265625,VEHICLE THEFT
5/4/2014 0:01,GRAND THEFT OF PROPERTY,Sunday,CENTRAL,NONE,400 Block of MASON ST,-122.4099253,37.7877641,LARCENY/THEFT
1/10/2006 13:47,PROBATION VIOLATION,Tuesday,MISSION,"ARREST, BOOKED",2100 Block of MISSION ST,-122.419529,37.76287767,OTHER OFFENSES
11/20/2005 20:00,ATTEMPTED STOLEN VEHICLE,Sunday,CENTRAL,NONE,700 Block of NORTHPOINT ST,-122.4195485,37.80576964,VEHICLE THEFT
5/6/2010 23:31,PROBATION VIOLATION,Thursday,MISSION,"ARREST, BOOKED",3400 Block of 19TH ST,-122.4196235,37.76026522,OTHER OFFENSES
3/3/2014 22:00,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Monday,CENTRAL,NONE,700 Block of GEARY ST,-122.4156546,37.78646724,BURGLARY
6/29/2005 1:51,BATTERY,Wednesday,NORTHERN,"ARREST, BOOKED",1900 Block of UNION ST,-122.4309873,37.79760611,ASSAULT
3/14/2010 19:44,"ROBBERY, BODILY FORCE",Sunday,SOUTHERN,NONE,BRANNAN ST / 4TH ST,-122.3965332,37.7783269,ROBBERY
7/8/2003 0:01,WARRANT ARREST,Tuesday,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.4196583,37.76422056,WARRANTS
12/27/2011 16:45,"AIDED CASE, MENTAL DISTURBED",Tuesday,MISSION,NONE,1700 Block of MISSION ST,-122.4198769,37.76957975,NON-CRIMINAL
4/28/2008 19:00,GRAND THEFT FROM LOCKED AUTO,Monday,RICHMOND,NONE,1400 Block of GREAT HY,-122.5093353,37.75931419,LARCENY/THEFT
4/12/2004 0:01,STOLEN AUTOMOBILE,Monday,TARAVAL,NONE,1200 Block of 14TH AV,-122.4718016,37.76472366,VEHICLE THEFT
7/7/2004 13:30,CARRYING A CONCEALED WEAPON,Wednesday,TENDERLOIN,"ARREST, BOOKED",0 Block of TAYLOR ST,-122.4105513,37.78250256,WEAPON LAWS
9/5/2011 10:00,PETTY THEFT OF PROPERTY,Monday,RICHMOND,NONE,700 Block of 8TH AV,-122.4658806,37.77432,LARCENY/THEFT
2/9/2008 23:49,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,CENTRAL,"ARREST, BOOKED",700 Block of POST ST,-122.4142014,37.78761094,DRUG/NARCOTIC
12/12/2006 18:00,LOST PROPERTY,Tuesday,NORTHERN,NONE,2400 Block of POLK ST,-122.4223645,37.79924526,NON-CRIMINAL
1/29/2012 4:14,GRAND THEFT FROM PERSON,Sunday,TENDERLOIN,NONE,400 Block of OFARRELL ST,-122.4125632,37.78578506,LARCENY/THEFT
11/29/2003 0:50,RESISTING ARREST,Saturday,CENTRAL,"ARREST, CITED",COLUMBUS AV / BROADWAY ST,-122.4066697,37.79786417,OTHER OFFENSES
11/14/2009 1:45,"DEATH REPORT, CAUSE UNKNOWN",Saturday,BAYVIEW,NONE,1500 Block of CESAR CHAVEZ ST,-122.3919021,37.75003438,NON-CRIMINAL
6/14/2007 23:14,SUSPICIOUS OCCURRENCE,Thursday,TENDERLOIN,NONE,300 Block of ELLIS ST,-122.4119658,37.78491419,SUSPICIOUS OCC
10/5/2006 22:00,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Thursday,MISSION,NONE,3600 Block of 26TH ST,-122.4219453,37.7488657,BURGLARY
6/27/2003 20:00,STOLEN AUTOMOBILE,Friday,MISSION,NONE,0 Block of LIBERTY ST,-122.4222962,37.75757972,VEHICLE THEFT
4/3/2007 18:00,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,PARK,NONE,0 Block of CENTRAL AV,-122.4436236,37.76995299,BURGLARY
12/28/2007 15:00,"CHECKS, FORGERY (FELONY)",Friday,SOUTHERN,NONE,MARKET ST / MONTGOMERY ST,-122.4020702,37.78871987,FORGERY/COUNTERFEITING
2/11/2005 12:00,"AIDED CASE, MENTAL DISTURBED",Friday,MISSION,NONE,2700 Block of MISSION ST,-122.4185872,37.75301865,NON-CRIMINAL
7/13/2012 9:50,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Friday,NORTHERN,"ARREST, BOOKED",1500 Block of VANNESS AV,-122.4224044,37.78987648,NON-CRIMINAL
9/19/2012 11:15,GRAND THEFT FROM LOCKED AUTO,Wednesday,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,LARCENY/THEFT
6/30/2010 7:00,MISSING ADULT,Wednesday,BAYVIEW,LOCATED,100 Block of GIRARD ST,-122.4057671,37.7303818,MISSING PERSON
6/25/2014 13:00,TARASOFF REPORT,Wednesday,RICHMOND,PSYCHOPATHIC CASE,4100 Block of GEARY BL,-122.4637441,37.78091705,NON-CRIMINAL
7/16/2011 18:30,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,NORTHERN,NONE,1300 Block of WEBSTER ST,-122.4310464,37.78302957,VANDALISM
5/1/2004 10:30,STOLEN AUTOMOBILE,Saturday,PARK,NONE,2000 Block of OAK ST,-122.4530789,37.77106114,VEHICLE THEFT
3/11/2010 16:25,SALE OF HEROIN,Thursday,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / LEAVENWORTH ST,-122.4138696,37.78186219,DRUG/NARCOTIC
9/5/2004 1:45,THREATS AGAINST LIFE,Sunday,TENDERLOIN,NONE,400 Block of EDDY ST,-122.4150887,37.78367196,ASSAULT
12/16/2005 0:01,CHILD ABUSE (PHYSICAL),Friday,BAYVIEW,UNFOUNDED,1400 Block of THOMAS AV,-122.3885428,37.72878929,ASSAULT
1/5/2015 18:45,GRAND THEFT FROM LOCKED AUTO,Monday,BAYVIEW,NONE,800 Block of CHINABASIN ST,-122.386775,37.76537752,LARCENY/THEFT
7/25/2006 23:00,GRAND THEFT FROM LOCKED AUTO,Tuesday,MISSION,NONE,SOUTH VAN NESS AV / 18TH ST,-122.4171804,37.76196742,LARCENY/THEFT
3/1/2004 8:00,"FORGERY, DRIVERS LICENSE OR ID-CARD",Monday,MISSION,NOT PROSECUTED,0 Block of 14TH ST,-122.4151024,37.76862334,FORGERY/COUNTERFEITING
1/26/2003 14:30,MISSING ADULT,Sunday,INGLESIDE,LOCATED,600 Block of MIRAMAR AV,-122.4580852,37.72853562,MISSING PERSON
3/2/2009 15:54,THREATS AGAINST LIFE,Monday,TARAVAL,"ARREST, BOOKED",1500 Block of SLOAT BL,-122.489714,37.73394977,ASSAULT
9/7/2011 16:45,GRAND THEFT FROM LOCKED AUTO,Wednesday,NORTHERN,NONE,1300 Block of WEBSTER ST,-122.4310464,37.78302957,LARCENY/THEFT
11/19/2010 19:00,GRAND THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,800 Block of BEACH ST,-122.4230251,37.80627287,LARCENY/THEFT
6/1/2007 12:00,"CHECKS, FORGERY (FELONY)",Friday,RICHMOND,NONE,1700 Block of ANZA ST,-122.4668273,37.77891457,FORGERY/COUNTERFEITING
12/13/2013 20:00,SUSPICIOUS OCCURRENCE,Friday,SOUTHERN,NONE,0 Block of 12TH ST,-122.4200014,37.77409486,SUSPICIOUS OCC
11/1/2006 21:07,THREATS AGAINST LIFE,Wednesday,PARK,NONE,1800 Block of EDDY ST,-122.4380984,37.78063886,ASSAULT
5/3/2005 20:20,"AIDED CASE, DOG BITE",Tuesday,BAYVIEW,NONE,1200 Block of UNDERWOOD AV,-122.3853058,37.72614238,NON-CRIMINAL
11/1/2010 11:15,SUSPICIOUS OCCURRENCE,Monday,NORTHERN,NONE,1200 Block of SUTTER ST,-122.4209638,37.78770463,SUSPICIOUS OCC
12/27/2005 18:15,"ROBBERY, BODILY FORCE",Tuesday,MISSION,NONE,1300 Block of HAMPSHIRE ST,-122.4069921,37.75049729,ROBBERY
11/29/2007 9:11,ASSAULT,Thursday,NORTHERN,NONE,1600 Block of POLK ST,-122.4210331,37.79193935,ASSAULT
1/12/2012 13:00,PETTY THEFT OF PROPERTY,Thursday,NORTHERN,NONE,2300 Block of CHESTNUT ST,-122.4420168,37.80002782,LARCENY/THEFT
12/9/2009 16:45,DOMESTIC VIOLENCE,Wednesday,BAYVIEW,"ARREST, BOOKED",0 Block of OSCEOLA LN,-122.3831875,37.7316758,SECONDARY CODES
4/1/2004 12:35,RESISTING ARREST,Thursday,NORTHERN,"ARREST, BOOKED",GROVE ST / FILLMORE ST,-122.4313845,37.77675846,OTHER OFFENSES
7/9/2014 13:30,TRAFFIC VIOLATION ARREST,Wednesday,RICHMOND,"ARREST, CITED",1700 Block of PIERCE ST,-122.4365854,37.78615209,OTHER OFFENSES
2/8/2005 20:00,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,MISSION,"ARREST, BOOKED",HAMPSHIRE ST / 26TH ST,-122.4068976,37.74971817,WARRANTS
7/13/2003 16:00,LOST PROPERTY,Sunday,SOUTHERN,NONE,500 Block of THE EMBARCADERO SOUTH ST,-122.3985869,37.79998931,NON-CRIMINAL
7/25/2004 15:30,PROBATION VIOLATION,Sunday,MISSION,NONE,20TH ST / MISSION ST,-122.4190527,37.75863241,OTHER OFFENSES
5/16/2004 23:30,POSS OF DEADLY WEAPON WITH INTENT TO ASSAULT,Sunday,RICHMOND,NONE,6100 Block of GEARY BL,-122.4852907,37.78018867,WEAPON LAWS
11/20/2011 13:00,THREATS AGAINST LIFE,Sunday,NORTHERN,NONE,VANNESS AV / GEARY ST,-122.4213958,37.78568434,ASSAULT
1/14/2006 20:10,ENROUTE TO DEPARTMENT OF CORRECTIONS,Saturday,RICHMOND,"ARREST, BOOKED",200 Block of 7TH AV,-122.4654919,37.78385605,WARRANTS
9/8/2006 0:01,"MALICIOUS MISCHIEF, GRAFFITI",Friday,RICHMOND,NONE,600 Block of 5TH AV,-122.4628024,37.77633561,VANDALISM
2/25/2012 1:10,SUSPICIOUS OCCURRENCE,Saturday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,SUSPICIOUS OCC
9/22/2005 11:30,GRAND THEFT PURSESNATCH,Thursday,BAYVIEW,NONE,LEDYARD ST / THORNTON AV,-122.4002939,37.73147815,LARCENY/THEFT
12/29/2013 12:09,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,TAYLOR ST / SACRAMENTO ST,-122.4126532,37.79255091,LARCENY/THEFT
10/13/2014 16:00,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,200 Block of SHIPLEY ST,-122.4033132,37.77937784,LARCENY/THEFT
2/7/2003 8:07,POSSESSION OF COCAINE,Friday,MISSION,"ARREST, BOOKED",3300 Block of 16TH ST,-122.4269763,37.76466482,DRUG/NARCOTIC
7/13/2012 15:39,"AIDED CASE, DOG BITE",Friday,BAYVIEW,"ARREST, CITED",SWEENY ST / MERRILL ST,-122.4094338,37.73250332,NON-CRIMINAL
3/21/2006 16:34,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Tuesday,TARAVAL,JUVENILE CITED,46TH AV / MORAGA ST,-122.5055318,37.75483015,VANDALISM
11/19/2006 3:00,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,0 Block of 9TH ST,-122.4158354,37.77705121,LARCENY/THEFT
6/4/2005 12:00,LOST PROPERTY,Saturday,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.4072441,37.78656476,NON-CRIMINAL
5/30/2007 16:00,AGGRAVATED ASSAULT WITH BODILY FORCE,Wednesday,TENDERLOIN,JUVENILE BOOKED,400 Block of TURK ST,-122.416343,37.78244651,ASSAULT
3/6/2014 11:19,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,TARAVAL,"ARREST, BOOKED",LAKE MERCED BL / SKYLINEBLVD HY,-122.4990555,37.73157438,OTHER OFFENSES
2/22/2013 16:57,"TOBACCO PRODUCTS, SELLING OR FURNISHING TO MINOR",Friday,MISSION,"ARREST, CITED",3300 Block of 18TH ST,-122.4188205,37.76192348,OTHER OFFENSES
6/24/2004 16:00,STOLEN AUTOMOBILE,Thursday,SOUTHERN,NONE,100 Block of STILLMAN ST,-122.3974618,37.78080912,VEHICLE THEFT
3/6/2006 12:00,"FORGERY, DRIVERS LICENSE OR ID-CARD",Monday,TARAVAL,NONE,100 Block of THRIFT ST,-122.4576125,37.71752074,FORGERY/COUNTERFEITING
4/5/2014 10:21,"MALICIOUS MISCHIEF, GRAFFITI",Saturday,MISSION,"ARREST, CITED",3100 Block of 16TH ST,-122.4223886,37.76483195,VANDALISM
6/27/2009 2:30,BATTERY,Saturday,NORTHERN,NONE,1700 Block of JACKSON ST,-122.4238763,37.79377428,ASSAULT
9/15/2014 18:00,LOST/STOLEN LICENSE PLATE,Monday,RICHMOND,NONE,500 Block of 14TH AV,-122.4727078,37.77775288,OTHER OFFENSES
10/13/2004 19:45,BATTERY,Wednesday,INGLESIDE,DISTRICT ATTORNEY REFUSES TO PROSECUTE,1700 Block of SUNNYDALE AV,-122.4171448,37.71215029,ASSAULT
7/25/2012 7:40,PETTY THEFT OF PROPERTY,Wednesday,CENTRAL,NONE,GRANT AV / BUSH ST,-122.4055754,37.79056413,LARCENY/THEFT
8/20/2012 17:17,ENROUTE TO OUTSIDE JURISDICTION,Monday,TENDERLOIN,"ARREST, BOOKED",200 Block of GOLDEN GATE AV,-122.4143021,37.78186332,WARRANTS
1/12/2008 16:18,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Saturday,TENDERLOIN,"ARREST, BOOKED",100 Block of JONES ST,-122.4122498,37.78255633,DRUG/NARCOTIC
1/6/2015 19:30,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,SOUTHERN,NONE,KING ST / 3RD ST,-122.3918456,37.77812478,LARCENY/THEFT
7/29/2007 22:00,PETTY THEFT FROM UNLOCKED AUTO,Sunday,SOUTHERN,NONE,400 Block of BERRY ST,-122.3982227,37.77201612,LARCENY/THEFT
3/22/2010 3:15,INJURY TO TELEGRAPH/TELEPHONE LINES,Monday,PARK,"ARREST, BOOKED",100 Block of DOWNEY ST,-122.4467803,37.76540211,OTHER OFFENSES
12/22/2004 11:00,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,PARK,NONE,700 Block of BAKER ST,-122.441842,37.77783659,VANDALISM
6/26/2013 18:00,GRAND THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,10TH ST / HARRISON ST,-122.4112792,37.77157858,LARCENY/THEFT
6/18/2005 12:21,POSSESSION OF OPIATES,Saturday,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / TURK ST,-122.4140563,37.78279311,DRUG/NARCOTIC
1/16/2010 11:25,POSSESSION OF MARIJUANA FOR SALES,Saturday,RICHMOND,"ARREST, BOOKED",500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,DRUG/NARCOTIC
2/20/2013 18:00,GRAND THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707,LARCENY/THEFT
12/25/2004 21:30,GRAND THEFT FROM LOCKED AUTO,Saturday,PARK,NONE,700 Block of BAKER ST,-122.441842,37.77783659,LARCENY/THEFT
8/22/2003 1:00,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,INGLESIDE,NONE,0 Block of LIPPARD AV,-122.4357624,37.73434945,VANDALISM
8/12/2005 21:30,LOST PROPERTY,Friday,MISSION,NONE,18TH ST / DOUGLASS ST,-122.4393384,37.76062701,NON-CRIMINAL
5/6/2011 0:01,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Friday,CENTRAL,NONE,200 Block of BAY ST,-122.4111569,37.80597865,OTHER OFFENSES
4/18/2007 16:20,POSSESSION OF MARIJUANA FOR SALES,Wednesday,RICHMOND,"ARREST, BOOKED",500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,DRUG/NARCOTIC
6/16/2013 1:00,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,PARK,NONE,CENTRAL AV / WALLER ST,-122.4434629,37.76949485,ASSAULT
12/11/2008 21:00,"BURGLARY, FORCIBLE ENTRY",Thursday,CENTRAL,UNFOUNDED,200 Block of STOCKTON ST,-122.4066587,37.78827453,BURGLARY
2/6/2007 12:30,PETTY THEFT OF PROPERTY,Tuesday,CENTRAL,NONE,MONTGOMERY ST / MARKET ST,-122.4020702,37.78871987,LARCENY/THEFT
3/9/2010 21:35,BATTERY,Tuesday,MISSION,"ARREST, BOOKED",3800 Block of 24TH ST,-122.4279874,37.7516165,ASSAULT
6/4/2006 2:00,LOST PROPERTY,Sunday,SOUTHERN,NONE,MISSION ST / 13TH ST,-122.4200102,37.77010993,NON-CRIMINAL
7/14/2011 18:30,DISCHARGING IN GROSSLY NEGLIGENT MANNER,Thursday,NORTHERN,NONE,700 Block of BUCHANAN ST,-122.4279875,37.77696416,ASSAULT
9/20/2013 21:15,BATTERY,Friday,NORTHERN,"ARREST, BOOKED",400 Block of FULTON ST,-122.4258395,37.77848638,ASSAULT
1/12/2014 9:00,"FALSE PRETENSES, GRAND THEFT",Sunday,CENTRAL,NONE,800 Block of KEARNY ST,-122.4051202,37.79576827,FRAUD
12/12/2009 0:09,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,INGLESIDE,NONE,0 Block of ROBINSON DR,-122.4287167,37.7079219,VANDALISM
2/21/2011 15:00,RUNAWAY,Monday,BAYVIEW,LOCATED,0 Block of JENNINGS CT,-122.3970025,37.71722883,RUNAWAY
7/21/2003 7:15,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Monday,PARK,NONE,800 Block of BRODERICK ST,-122.4401902,37.77804931,BURGLARY
9/22/2007 23:30,INFLICT INJURY ON COHABITEE,Saturday,SOUTHERN,"ARREST, BOOKED",1200 Block of MARKET ST,-122.4154442,37.77802457,ASSAULT
11/24/2014 12:11,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,MISSION,"ARREST, BOOKED",1700 Block of HARRISON ST,-122.4133542,37.7690748,VANDALISM
4/7/2007 11:43,BATTERY,Saturday,BAYVIEW,NONE,1000 Block of OAKDALE AV,-122.3803483,37.72882763,ASSAULT
3/5/2009 22:30,TRAFFIC VIOLATION,Thursday,PARK,"ARREST, CITED",MASONIC AV / GROVE ST,-122.4462856,37.77487073,OTHER OFFENSES
8/22/2007 9:00,"COUNTERFEITING, COINS OR NOTES",Wednesday,INGLESIDE,NONE,4700 Block of MISSION ST,-122.4361945,37.72272704,FORGERY/COUNTERFEITING
7/21/2008 11:49,BATTERY,Monday,NORTHERN,NONE,2100 Block of FILLMORE ST,-122.4338668,37.78938922,ASSAULT
5/30/2006 23:00,GRAND THEFT AUTO STRIP,Tuesday,INGLESIDE,NONE,200 Block of MOSCOW ST,-122.4259555,37.72361715,LARCENY/THEFT
3/7/2004 16:56,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,SOUTHERN,"ARREST, BOOKED",300 Block of TOWNSEND ST,-122.3960664,37.776155,LARCENY/THEFT
3/31/2015 19:00,"CIVIL SIDEWALKS, WARNING",Tuesday,MISSION,NONE,18TH ST / CASTRO ST,-122.4350029,37.76088781,NON-CRIMINAL
5/4/2011 10:06,ENROUTE TO PAROLE OFFICER,Wednesday,PARK,"ARREST, BOOKED",1400 Block of HAIGHT ST,-122.4461656,37.77016118,WARRANTS
3/7/2014 11:28,LOST PROPERTY,Friday,SOUTHERN,NONE,100 Block of BLUXOME ST,-122.399064,37.77501221,NON-CRIMINAL
3/30/2009 11:58,AIDED CASE,Monday,MISSION,NONE,2700 Block of MISSION ST,-122.4185872,37.75301865,NON-CRIMINAL
1/24/2003 16:10,PETTY THEFT WITH PRIOR,Friday,TENDERLOIN,"ARREST, BOOKED",0 Block of POWELL ST,-122.4077071,37.78510345,LARCENY/THEFT
5/28/2003 13:47,PROPERTY FOR IDENTIFICATION,Wednesday,TARAVAL,NONE,1300 Block of 30TH AV,-122.4887741,37.76209716,NON-CRIMINAL
2/19/2008 17:00,POSSESSION OF COCAINE FOR SALES,Tuesday,MISSION,NONE,2000 Block of MISSION ST,-122.4196583,37.76422056,DRUG/NARCOTIC
4/19/2013 12:10,HARASSING PHONE CALLS,Friday,INGLESIDE,UNFOUNDED,0 Block of EVERSON ST,-122.4302085,37.73855949,OTHER OFFENSES
5/9/2010 7:03,POSSESSION OF MARIJUANA,Sunday,MISSION,"ARREST, CITED",1000 Block of SHOTWELL ST,-122.4150228,37.75162723,DRUG/NARCOTIC
8/19/2009 20:20,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,SOUTHERN,NONE,100 Block of VALENCIA ST,-122.422375,37.7707189,VANDALISM
4/2/2007 21:00,STOLEN TRUCK,Monday,TARAVAL,NONE,1300 Block of 18TH AV,-122.4759189,37.76266315,VEHICLE THEFT
12/12/2008 1:15,TRAFFIC VIOLATION,Friday,CENTRAL,"ARREST, CITED",900 Block of POST ST,-122.4176413,37.78717353,OTHER OFFENSES
3/8/2012 8:00,"DEATH REPORT, CAUSE UNKNOWN",Thursday,NORTHERN,NONE,1400 Block of SUTTER ST,-122.4242301,37.78717856,NON-CRIMINAL
5/5/2011 8:55,GRAND THEFT OF PROPERTY,Thursday,SOUTHERN,"ARREST, BOOKED",100 Block of STEUART ST,-122.3923498,37.79264509,LARCENY/THEFT
4/8/2011 1:55,TRAFFIC VIOLATION,Friday,CENTRAL,"ARREST, CITED",KEARNY ST / COLUMBUS AV,-122.4052917,37.79690855,OTHER OFFENSES
4/4/2006 11:07,WARRANT ARREST,Tuesday,INGLESIDE,"ARREST, CITED",0 Block of PHELAN AV,-122.4522897,37.72569336,WARRANTS
2/22/2004 23:00,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,20TH ST / BRYANT ST,-122.4097704,37.75919522,VEHICLE THEFT
1/27/2005 16:05,PROBATION VIOLATION,Thursday,BAYVIEW,"ARREST, BOOKED",NEWCOMB AV / TOLAND ST,-122.4009953,37.74158925,OTHER OFFENSES
11/16/2012 12:00,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Friday,MISSION,"ARREST, BOOKED",25TH ST / LILAC ST,-122.4177297,37.75067412,ROBBERY
11/27/2004 10:20,DOMESTIC VIOLENCE,Saturday,CENTRAL,"ARREST, BOOKED",700 Block of VALLEJO ST,-122.4097917,37.79850835,SECONDARY CODES
9/19/2005 15:00,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Monday,BAYVIEW,NONE,200 Block of WESTPOINT RD,-122.3789291,37.73518922,WEAPON LAWS
4/17/2013 14:15,AIDED CASE -PROPERTY FOR DESTRUCTION,Wednesday,RICHMOND,NONE,400 Block of 6TH AV,-122.4642799,37.7800333,NON-CRIMINAL
2/18/2008 17:00,STOLEN MISCELLANEOUS VEHICLE,Monday,BAYVIEW,NONE,1500 Block of BAY SHORE BL,-122.4010969,37.72455567,VEHICLE THEFT
5/2/2009 14:00,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,NORTHERN,NONE,1400 Block of FRANCISCO ST,-122.4290595,37.80273927,BURGLARY
3/17/2015 12:30,BATTERY,Tuesday,TARAVAL,NONE,3200 Block of 20TH AV,-122.4756475,37.72852806,ASSAULT
5/3/2007 9:50,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,NORTHERN,"ARREST, BOOKED",2300 Block of SACRAMENTO ST,-122.4315656,37.7900919,ASSAULT
3/17/2015 9:30,POSSESSION OF METH-AMPHETAMINE,Tuesday,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.4090112,37.78113406,DRUG/NARCOTIC
11/27/2004 13:47,ENROUTE TO OUTSIDE JURISDICTION,Saturday,CENTRAL,"ARREST, BOOKED",POST ST / POWELL ST,-122.4084039,37.78829339,WARRANTS
4/15/2009 15:15,ENROUTE TO PAROLE OFFICER,Wednesday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071,WARRANTS
5/20/2006 19:30,PETTY THEFT WITH PRIOR,Saturday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4076335,37.78418935,LARCENY/THEFT
12/13/2007 9:09,VIOLATION OF MUNICIPAL POLICE CODE,Thursday,CENTRAL,"ARREST, BOOKED",THE EMBARCADERONORTH ST / LOMBARD ST,-122.4055651,37.80661715,OTHER OFFENSES
3/6/2015 20:00,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,CENTRAL,NONE,400 Block of STOCKTON ST,-122.4069776,37.7899181,VANDALISM
4/2/2015 11:28,FOUND PROPERTY,Thursday,TENDERLOIN,NONE,TURK ST / LEAVENWORTH ST,-122.4140563,37.78279311,NON-CRIMINAL
5/11/2009 16:25,AGGRAVATED ASSAULT WITH BODILY FORCE,Monday,SOUTHERN,NONE,7TH ST / MARKET ST,-122.4125153,37.78047775,ASSAULT
8/11/2011 2:00,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Thursday,BAYVIEW,NONE,200 Block of BRIDGEVIEW DR,-122.3974541,37.73418923,VANDALISM
6/14/2005 0:20,ATTEMPTED HOMICIDE WITH A KNIFE,Tuesday,MISSION,NONE,18TH ST / CAPP ST,-122.4182722,37.76190296,ASSAULT
4/7/2007 14:00,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,PARK,NONE,1700 Block of MCALLISTER ST,-122.4408795,37.77753219,VANDALISM
4/8/2006 18:00,GRAND THEFT FROM UNLOCKED AUTO,Saturday,PARK,NONE,COLE ST / FULTON ST,-122.4513601,37.77517416,LARCENY/THEFT
3/10/2005 19:45,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,FALMOUTH ST / SHIPLEY ST,-122.4038876,37.77900496,LARCENY/THEFT
7/22/2013 7:30,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,INGLESIDE,NONE,900 Block of DELANO AV,-122.447089,37.71681505,VANDALISM
7/11/2008 14:00,GRAND THEFT FROM PERSON,Friday,TENDERLOIN,NONE,400 Block of TURK ST,-122.416343,37.78244651,LARCENY/THEFT
9/25/2005 13:00,INFLICT INJURY ON COHABITEE,Sunday,TARAVAL,NONE,FUNSTON AV / LINCOLN WY,-122.4707285,37.76573758,ASSAULT
6/26/2003 12:15,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Thursday,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.4196583,37.76422056,DRUG/NARCOTIC
