Dates,DayOfWeek,PdDistrict,Address,X,Y,Category
5/6/2006 11:30,Saturday,CENTRAL,900 Block of NORTHPOINT ST,-122.4228358,37.80533557,LARCENY/THEFT
5/29/2009 0:43,Friday,MISSION,16TH ST / MISSION ST,-122.4196718,37.76505012,DRUG/NARCOTIC
8/5/2009 11:30,Wednesday,SOUTHERN,0 Block of MOSS ST,-122.4079992,37.77782417,NON-CRIMINAL
2/25/2011 18:00,Friday,PARK,200 Block of CASTRO ST,-122.4353648,37.7653311,VANDALISM
12/1/2006 10:30,Friday,NORTHERN,OCTAVIA ST / CHESTNUT ST,-122.4296711,37.80165434,LARCENY/THEFT
7/23/2007 13:36,Monday,NORTHERN,GEARY BL / WEBSTER ST,-122.4312069,37.78456812,OTHER OFFENSES
10/7/2005 12:00,Friday,SOUTHERN,700 Block of HARRISON ST,-122.3990457,37.78131971,OTHER OFFENSES
1/25/2013 11:07,Friday,MISSION,2000 Block of MISSION ST,-122.4196583,37.76422056,DRUG/NARCOTIC
10/2/2003 21:00,Thursday,RICHMOND,14TH AV / GEARY BL,-122.4728438,37.78062912,NON-CRIMINAL
5/20/2012 19:05,Sunday,NORTHERN,FILLMORE ST / PACIFIC AV,-122.4347376,37.79334707,LARCENY/THEFT
10/30/2009 17:00,Friday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,LARCENY/THEFT
10/18/2007 7:15,Thursday,SOUTHERN,ALAMEDA ST / HENRYADAMS ST,-122.4038767,37.76859161,OTHER OFFENSES
3/18/2013 10:10,Monday,INGLESIDE,300 Block of 30TH ST,-122.4273861,37.74210042,NON-CRIMINAL
5/12/2004 13:00,Wednesday,SOUTHERN,100 Block of 6TH ST,-122.4084666,37.78070083,ASSAULT
11/29/2009 22:45,Sunday,MISSION,400 Block of VALENCIA ST,-122.422073,37.76612595,ASSAULT
10/1/2003 0:01,Wednesday,INGLESIDE,100 Block of HIGHLAND AV,-122.4220672,37.73736236,FRAUD
11/2/2014 2:02,Sunday,MISSION,1000 Block of POTRERO AV,-122.4065391,37.75648641,TRESPASS
12/31/2005 23:00,Saturday,SOUTHERN,400 Block of MISSION ST,-122.3970918,37.79006619,NON-CRIMINAL
3/28/2010 13:30,Sunday,SOUTHERN,MARKET ST / GUERRERO ST,-122.424854,37.77074788,ASSAULT
4/30/2003 8:15,Wednesday,INGLESIDE,900 Block of MONTEREY BL,-122.4571121,37.73116279,ASSAULT
1/21/2004 22:00,Wednesday,MISSION,1800 Block of 15TH ST,-122.425864,37.76625361,ASSAULT
2/7/2011 9:05,Monday,MISSION,24TH ST / VICKSBURG ST,-122.4285485,37.75163755,WARRANTS
7/30/2005 15:00,Saturday,RICHMOND,PINE ST / BAKER ST,-122.4435633,37.78668897,VEHICLE THEFT
3/7/2014 20:30,Friday,SOUTHERN,MARKET ST / 5TH ST,-122.4080683,37.78399168,LARCENY/THEFT
5/15/2009 13:45,Friday,CENTRAL,100 Block of SACRAMENTO ST,-122.3971917,37.7944554,LARCENY/THEFT
10/5/2014 21:20,Sunday,NORTHERN,1600 Block of SACRAMENTO ST,-122.4200524,37.79154369,ASSAULT
8/8/2009 15:00,Saturday,NORTHERN,BUSH ST / POLK ST,-122.4203074,37.78869895,LARCENY/THEFT
2/8/2006 20:30,Wednesday,NORTHERN,WEBSTER ST / PACIFIC AV,-122.4330919,37.7935581,LARCENY/THEFT
4/6/2014 17:41,Sunday,TENDERLOIN,200 Block of POWELL ST,-122.408065,37.78690218,LARCENY/THEFT
3/16/2015 14:00,Monday,SOUTHERN,HARRISON ST / 11TH ST,-122.4124833,37.77063059,LARCENY/THEFT
5/5/2011 22:00,Thursday,TENDERLOIN,OFARRELL ST / MASON ST,-122.4096862,37.78620421,NON-CRIMINAL
1/26/2013 9:00,Saturday,RICHMOND,800 Block of 39TH AV,-122.4993187,37.77279708,MISSING PERSON
11/29/2012 12:41,Thursday,INGLESIDE,100 Block of WHITNEY ST,-122.42755,37.73929449,BURGLARY
5/18/2008 23:30,Sunday,TENDERLOIN,OFARRELL ST / LARKIN ST,-122.417904,37.78516709,OTHER OFFENSES
10/17/2011 9:00,Monday,NORTHERN,1500 Block of CALIFORNIA ST,-122.4198886,37.79073538,LARCENY/THEFT
4/3/2003 18:08,Thursday,BAYVIEW,0 Block of ESPANOLA ST,-122.3801049,37.73111444,DRUG/NARCOTIC
1/20/2009 13:00,Tuesday,TARAVAL,100 Block of SAGAMORE ST,-122.4575506,37.71145239,BURGLARY
3/22/2009 20:00,Sunday,INGLESIDE,300 Block of POWHATTAN AV,-122.4147581,37.74151124,VEHICLE THEFT
9/16/2004 23:33,Thursday,BAYVIEW,CESAR CHAVEZ ST / VERMONT ST,-122.402868,37.74947839,OTHER OFFENSES
1/28/2007 3:23,Sunday,INGLESIDE,GENEVA AV / MISSION ST,-122.4410181,37.71645868,VANDALISM
8/13/2011 9:58,Saturday,MISSION,200 Block of GUERRERO ST,-122.4244506,37.76718359,ROBBERY
3/21/2011 22:00,Monday,INGLESIDE,500 Block of ELLSWORTH ST,-122.4147078,37.73653769,VEHICLE THEFT
3/10/2013 7:00,Sunday,SOUTHERN,900 Block of HOWARD ST,-122.4065085,37.78033132,LARCENY/THEFT
6/25/2014 0:01,Wednesday,TENDERLOIN,600 Block of OFARRELL ST,-122.4153361,37.78543648,FRAUD
3/21/2011 18:00,Monday,NORTHERN,FRANKLIN ST / TURK ST,-122.422277,37.78175288,LARCENY/THEFT
11/16/2008 20:36,Sunday,TENDERLOIN,0 Block of UNITEDNATIONS PZ,-122.4143122,37.77983392,NON-CRIMINAL
3/9/2003 20:00,Sunday,SOUTHERN,HARRISON ST / SPEAR ST,-122.3894326,37.78883791,LARCENY/THEFT
5/19/2006 10:59,Friday,PARK,200 Block of ROOSEVELT WY,-122.4404375,37.7659495,NON-CRIMINAL
11/5/2005 22:00,Saturday,MISSION,300 Block of CAPP ST,-122.4181243,37.76109012,ASSAULT
4/2/2012 17:24,Monday,INGLESIDE,400 Block of HOLLYPARK CR,-122.4196673,37.73619559,NON-CRIMINAL
6/28/2008 16:30,Saturday,CENTRAL,1600 Block of THE EMBARCADERONORTH ST,-122.4107742,37.80843502,LARCENY/THEFT
4/20/2006 19:37,Thursday,MISSION,2200 Block of MISSION ST,-122.4192122,37.76102442,OTHER OFFENSES
2/4/2015 12:15,Wednesday,SOUTHERN,600 Block of HARRISON ST,-122.395504,37.78411731,LARCENY/THEFT
1/26/2008 21:50,Saturday,NORTHERN,POST ST / LARKIN ST,-122.4182742,37.7870372,PROSTITUTION
10/17/2003 1:30,Friday,TENDERLOIN,600 Block of OFARRELL ST,-122.4153361,37.78543648,ASSAULT
3/17/2014 23:00,Monday,TENDERLOIN,0 Block of TURK ST,-122.4098537,37.78338624,LARCENY/THEFT
4/17/2007 21:47,Tuesday,TENDERLOIN,TURK ST / TAYLOR ST,-122.4107688,37.78321452,DRUG/NARCOTIC
10/1/2012 23:00,Monday,INGLESIDE,DEWOLF ST / ALEMANY BL,-122.454883,37.71048,ASSAULT
5/28/2003 21:30,Wednesday,NORTHERN,LARKIN ST / SUTTER ST,-122.4184677,37.78796526,PROSTITUTION
12/28/2007 18:00,Friday,TENDERLOIN,100 Block of OFARRELL ST,-122.4072441,37.78656476,NON-CRIMINAL
6/19/2011 20:56,Sunday,NORTHERN,1500 Block of EDDY ST,-122.4331559,37.78126735,WARRANTS
10/19/2014 17:50,Sunday,NORTHERN,VANNESS AV / HAYES ST,-122.4196977,37.77730095,OTHER OFFENSES
6/11/2013 22:00,Tuesday,TARAVAL,1800 Block of OCEAN AV,-122.4616832,37.72518972,ASSAULT
10/7/2006 0:30,Saturday,SOUTHERN,900 Block of MISSION ST,-122.4080525,37.78156683,SEX OFFENSES FORCIBLE
4/7/2005 20:30,Thursday,INGLESIDE,5000 Block of MISSION ST,-122.4398922,37.718109,FRAUD
1/1/2011 3:30,Saturday,BAYVIEW,900 Block of CONNECTICUT ST,-122.3972019,37.75353512,ASSAULT
11/27/2003 16:00,Thursday,TARAVAL,37TH AV / ORTEGA ST,-122.4956276,37.75152611,NON-CRIMINAL
3/16/2015 9:00,Monday,TARAVAL,100 Block of HUNTINGTON DR,-122.4958156,37.73208768,OTHER OFFENSES
12/26/2008 22:00,Friday,MISSION,500 Block of ALABAMA ST,-122.4121796,37.76226306,LARCENY/THEFT
8/12/2011 1:00,Friday,CENTRAL,1300 Block of CALIFORNIA ST,-122.4167736,37.7911166,LARCENY/THEFT
10/19/2014 20:00,Sunday,MISSION,600 Block of CLIPPER ST,-122.4404701,37.7486963,LARCENY/THEFT
4/1/2008 8:15,Tuesday,BAYVIEW,1000 Block of 22ND ST,-122.3916579,37.75768375,SUSPICIOUS OCC
5/18/2013 12:30,Saturday,NORTHERN,LARKIN ST / GOLDEN GATE AV,-122.4171468,37.78144635,LARCENY/THEFT
1/24/2005 3:40,Monday,TENDERLOIN,300 Block of ELLIS ST,-122.4119658,37.78491419,WEAPON LAWS
12/25/2012 11:30,Tuesday,BAYVIEW,200 Block of WILLIAMS AV,-122.3977444,37.72993469,NON-CRIMINAL
11/30/2014 22:26,Sunday,SOUTHERN,MARKET ST / VANNESS AV,-122.4192579,37.77514629,FRAUD
6/29/2013 10:00,Saturday,CENTRAL,1400 Block of JONES ST,-122.4148067,37.79454868,VEHICLE THEFT
1/13/2011 23:25,Thursday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071,LARCENY/THEFT
7/10/2003 1:00,Thursday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071,NON-CRIMINAL
5/4/2013 20:00,Saturday,SOUTHERN,4TH ST / MARKET ST,-122.4058325,37.78574465,MISSING PERSON
8/8/2003 8:00,Friday,CENTRAL,400 Block of LOMBARD ST,-122.4089735,37.80338706,LARCENY/THEFT
1/23/2015 15:29,Friday,MISSION,2000 Block of MARKET ST,-122.4269556,37.76924706,WEAPON LAWS
10/2/2003 15:00,Thursday,INGLESIDE,200 Block of ONEIDA AV,-122.44301,37.72187048,ASSAULT
9/18/2007 1:22,Tuesday,BAYVIEW,EVANS AV / 3RD ST,-122.3879274,37.74270308,LARCENY/THEFT
1/11/2013 20:55,Friday,MISSION,2800 Block of MISSION ST,-122.4182961,37.75142849,WARRANTS
1/13/2013 16:44,Sunday,SOUTHERN,0 Block of RINGOLD ST,-122.4103441,37.77398143,NON-CRIMINAL
4/30/2007 22:00,Monday,MISSION,2900 Block of 26TH ST,-122.4083688,37.74957301,MISSING PERSON
3/31/2008 20:00,Monday,NORTHERN,200 Block of WALLER ST,-122.4278186,37.77154022,VEHICLE THEFT
5/16/2004 0:13,Sunday,MISSION,15TH ST / SOUTH VAN NESS AV,-122.4176479,37.76680538,FORGERY/COUNTERFEITING
3/19/2007 8:45,Monday,SOUTHERN,3RD ST / KING ST,-122.3918456,37.77812478,LARCENY/THEFT
12/13/2003 16:49,Saturday,CENTRAL,0 Block of JEFFERSON ST,-122.4133706,37.80857527,NON-CRIMINAL
5/27/2009 11:55,Wednesday,TARAVAL,JOHNMUIR DR / LAKE MERCED BL,-122.4857362,37.7081536,ASSAULT
5/7/2010 23:30,Friday,RICHMOND,2300 Block of GOLDEN GATE AV,-122.449116,37.7773216,ASSAULT
12/1/2011 12:00,Thursday,RICHMOND,500 Block of 8TH AV,-122.4662887,37.77804422,ASSAULT
6/9/2008 0:01,Monday,MISSION,200 Block of CHURCH ST,-122.4288136,37.76680815,FRAUD
10/5/2012 21:29,Friday,MISSION,1100 Block of ALABAMA ST,-122.4109709,37.75347474,OTHER OFFENSES
2/4/2015 21:00,Wednesday,CENTRAL,0 Block of JEFFERSON ST,-122.4133706,37.80857527,FRAUD
6/29/2006 20:36,Thursday,CENTRAL,200 Block of POST ST,-122.4060218,37.78864912,WARRANTS
12/19/2010 18:18,Sunday,TENDERLOIN,400 Block of EDDY ST,-122.4150669,37.78356348,ASSAULT
12/15/2005 12:30,Thursday,CENTRAL,400 Block of BAY ST,-122.4144279,37.80546162,VEHICLE THEFT
11/8/2004 19:30,Monday,INGLESIDE,0 Block of BROOKDALE AV,-122.420891,37.71209207,MISSING PERSON
11/29/2011 18:30,Tuesday,CENTRAL,0 Block of JEFFERSON ST,-122.4133492,37.80846674,LARCENY/THEFT
2/21/2006 3:14,Tuesday,TENDERLOIN,JONES ST / OFARRELL ST,-122.4129705,37.78578838,DRUG/NARCOTIC
8/22/2008 1:30,Friday,MISSION,2000 Block of MISSION ST,-122.4196583,37.76422056,OTHER OFFENSES
7/17/2005 1:50,Sunday,RICHMOND,GEARY BL / 6TH AV,-122.4642812,37.78101932,NON-CRIMINAL
10/15/2009 20:06,Thursday,BAYVIEW,1400 Block of HUDSON AV,-122.3851351,37.7383339,SUSPICIOUS OCC
9/22/2005 14:10,Thursday,PARK,1700 Block of HAIGHT ST,-122.4512881,37.76939671,OTHER OFFENSES
9/8/2013 10:00,Sunday,MISSION,3300 Block of 19TH ST,-122.4175772,37.76038881,LARCENY/THEFT
3/17/2014 22:00,Monday,TENDERLOIN,MASON ST / OFARRELL ST,-122.4096862,37.78620421,NON-CRIMINAL
3/26/2006 0:30,Sunday,TARAVAL,2300 Block of 24TH AV,-122.4811832,37.74372682,DRUNKENNESS
9/24/2010 17:23,Friday,MISSION,2000 Block of MISSION ST,-122.4196583,37.76422056,LARCENY/THEFT
10/1/2013 18:09,Tuesday,SOUTHERN,GOLDEN GATE AV / TAYLOR ST,-122.4102935,37.78223059,DRUG/NARCOTIC
10/9/2005 13:48,Sunday,SOUTHERN,900 Block of MARKET ST,-122.4097084,37.78282765,FORGERY/COUNTERFEITING
11/27/2009 11:35,Friday,CENTRAL,300 Block of SUTTER ST,-122.4062037,37.78958498,LARCENY/THEFT
11/16/2003 21:41,Sunday,BAYVIEW,I-280 / PENNSYLVANIA AV,-122.3925614,37.75175399,OTHER OFFENSES
8/11/2007 9:30,Saturday,NORTHERN,OCTAVIA ST / HAIGHT ST,-122.4238693,37.77294226,LARCENY/THEFT
11/18/2010 18:00,Thursday,TARAVAL,800 Block of HEAD ST,-122.4631168,37.72271287,OTHER OFFENSES
1/27/2007 0:01,Saturday,INGLESIDE,0 Block of STONEYFORD AV,-122.4209455,37.73025357,NON-CRIMINAL
11/16/2013 21:00,Saturday,CENTRAL,500 Block of BROADWAY ST,-122.4058622,37.79791171,NON-CRIMINAL
10/19/2011 17:29,Wednesday,SOUTHERN,200 Block of MARKET ST,-122.3964938,37.79324923,WEAPON LAWS
10/4/2011 19:00,Tuesday,NORTHERN,STEINER ST / POST ST,-122.4347332,37.78494432,LARCENY/THEFT
1/9/2006 18:00,Monday,INGLESIDE,3100 Block of MISSION ST,-122.4196502,37.74583866,WEAPON LAWS
12/17/2005 19:30,Saturday,NORTHERN,PACIFIC AV / WEBSTER ST,-122.4330919,37.7935581,VEHICLE THEFT
1/28/2005 17:50,Friday,SOUTHERN,GRANT AV / MARKET ST,-122.4045875,37.78673168,LARCENY/THEFT
7/26/2009 9:30,Sunday,BAYVIEW,1400 Block of PHELPS ST,-122.3944389,37.7364439,MISSING PERSON
9/15/2014 10:05,Monday,SOUTHERN,100 Block of STEUART ST,-122.3923498,37.79264509,LARCENY/THEFT
11/15/2008 12:00,Saturday,TARAVAL,1500 Block of 19TH AV,-122.4766054,37.75888972,VANDALISM
6/12/2003 0:01,Thursday,BAYVIEW,100 Block of APOLLO ST,-122.3988809,37.73087339,NON-CRIMINAL
6/2/2012 19:18,Saturday,BAYVIEW,1400 Block of PHELPS ST,-122.3944389,37.7364439,MISSING PERSON
2/19/2003 20:30,Wednesday,MISSION,700 Block of CAPP ST,-122.41765,37.75468276,SECONDARY CODES
5/28/2004 12:45,Friday,MISSION,1000 Block of SHOTWELL ST,-122.4150228,37.75162723,ASSAULT
4/30/2012 1:52,Monday,RICHMOND,3400 Block of GEARY BL,-122.4553892,37.78131512,DRUG/NARCOTIC
12/25/2008 21:30,Thursday,RICHMOND,2200 Block of BALBOA ST,-122.4828685,37.77642981,ASSAULT
8/24/2005 1:35,Wednesday,NORTHERN,1700 Block of FILLMORE ST,-122.4332476,37.78561848,MISSING PERSON
3/3/2003 9:30,Monday,BAYVIEW,3800 Block of 3RD ST,-122.3879395,37.74226005,ASSAULT
4/6/2012 1:08,Friday,MISSION,3400 Block of 20TH ST,-122.4185139,37.75872019,TRESPASS
9/3/2003 15:00,Wednesday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071,NON-CRIMINAL
10/6/2011 17:00,Thursday,TENDERLOIN,300 Block of ELLIS ST,-122.4119658,37.78491419,ASSAULT
8/27/2005 2:23,Saturday,SOUTHERN,500 Block of HOWARD ST,-122.3969347,37.78774685,ASSAULT
4/4/2008 13:00,Friday,TARAVAL,2600 Block of OCEAN AV,-122.4736869,37.73194975,NON-CRIMINAL
2/16/2009 12:12,Monday,SOUTHERN,100 Block of 6TH ST,-122.4084666,37.78070083,WARRANTS
11/3/2010 9:53,Wednesday,BAYVIEW,400 Block of PENINSULA AV,-122.3996614,37.71021738,NON-CRIMINAL
2/3/2015 23:06,Tuesday,MISSION,SANCARLOS ST / 20TH ST,-122.4198438,37.75858381,OTHER OFFENSES
3/7/2006 9:58,Tuesday,MISSION,3300 Block of 23RD ST,-122.4202536,37.75368163,SUSPICIOUS OCC
6/9/2009 18:50,Tuesday,MISSION,SHOTWELL ST / 17TH ST,-122.4162304,37.76363377,PROSTITUTION
2/10/2010 17:48,Wednesday,SOUTHERN,MARKET ST / 10TH ST,-122.4175047,37.77654004,OTHER OFFENSES
5/5/2006 23:50,Friday,MISSION,600 Block of VALENCIA ST,-122.4215502,37.76213072,ASSAULT
11/4/2005 0:01,Friday,INGLESIDE,900 Block of ELLSWORTH ST,-122.4165174,37.73301039,VEHICLE THEFT
1/9/2007 13:25,Tuesday,PARK,HAIGHT ST / COLE ST,-122.4507099,37.76952623,OTHER OFFENSES
1/7/2013 22:16,Monday,BAYVIEW,1400 Block of MCKINNON CT,-122.3869148,37.73459597,OTHER OFFENSES
10/17/2005 9:30,Monday,BAYVIEW,600 Block of BAY SHORE BL,-122.4066748,37.73713151,OTHER OFFENSES
4/17/2004 0:30,Saturday,TARAVAL,100 Block of MONTANA ST,-122.4576046,37.71667165,VEHICLE THEFT
12/28/2005 11:00,Wednesday,NORTHERN,FRANKLIN ST / GEARY BL,-122.4230312,37.78548187,LARCENY/THEFT
3/24/2005 19:21,Thursday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071,NON-CRIMINAL
1/24/2014 23:43,Friday,TENDERLOIN,400 Block of ELLIS ST,-122.4136093,37.78469691,NON-CRIMINAL
9/5/2007 7:30,Wednesday,SOUTHERN,MARKET ST / STEUART ST,-122.3947512,37.79447983,OTHER OFFENSES
7/25/2004 22:00,Sunday,NORTHERN,GREENWICH ST / FRANKLIN ST,-122.4260055,37.80020621,LARCENY/THEFT
7/9/2007 20:00,Monday,TARAVAL,3900 Block of NORIEGA ST,-122.5059475,37.75288514,SUSPICIOUS OCC
7/16/2011 11:30,Saturday,INGLESIDE,DIAMOND ST / CHENERY ST,-122.4338802,37.73450816,LARCENY/THEFT
4/6/2010 14:22,Tuesday,SOUTHERN,3RD ST / FOLSOM ST,-122.3989327,37.78378482,OTHER OFFENSES
7/11/2011 21:53,Monday,CENTRAL,600 Block of GEARY ST,-122.4139888,37.78656854,TRESPASS
8/9/2007 12:30,Thursday,CENTRAL,2800 Block of TAYLOR ST,-122.4159234,37.80859051,NON-CRIMINAL
5/14/2013 12:28,Tuesday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071,NON-CRIMINAL
8/12/2011 21:22,Friday,PARK,PARNASSUS AV / COLE ST,-122.4497709,37.76486647,SUSPICIOUS OCC
8/9/2011 14:30,Tuesday,BAYVIEW,0 Block of HARBOR RD,-122.3783923,37.73233125,BRIBERY
6/29/2013 13:30,Saturday,CENTRAL,GEARY ST / JONES ST,-122.4131745,37.78671902,LARCENY/THEFT
6/17/2005 20:57,Friday,TENDERLOIN,OFARRELL ST / LARKIN ST,-122.417904,37.78516709,DRUG/NARCOTIC
4/15/2015 11:00,Wednesday,INGLESIDE,1500 Block of TREAT AV,-122.4125061,37.74568029,SECONDARY CODES
2/12/2005 7:30,Saturday,NORTHERN,1800 Block of GOUGH ST,-122.4256425,37.79043069,VEHICLE THEFT
3/25/2007 12:30,Sunday,MISSION,300 Block of NOE ST,-122.4329555,37.76339583,ASSAULT
9/4/2007 23:40,Tuesday,INGLESIDE,CAYUGA AV / NAGLEE AV,-122.4494046,37.71425173,OTHER OFFENSES
1/10/2012 20:00,Tuesday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071,SUSPICIOUS OCC
5/30/2004 0:01,Sunday,NORTHERN,1300 Block of GOLDEN GATE AV,-122.4327787,37.77940313,LARCENY/THEFT
5/3/2006 13:30,Wednesday,CENTRAL,STOCKTON ST / SACRAMENTO ST,-122.4077298,37.7931773,LARCENY/THEFT
11/28/2012 13:45,Wednesday,MISSION,0 Block of HOFF ST,-122.4204363,37.76417433,LARCENY/THEFT
6/11/2012 20:00,Monday,MISSION,2900 Block of FOLSOM ST,-122.4137777,37.75009221,OTHER OFFENSES
5/30/2007 21:30,Wednesday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071,VANDALISM
1/11/2013 15:30,Friday,INGLESIDE,100 Block of BROOKDALE AV,-122.4231159,37.71041464,NON-CRIMINAL
6/14/2005 11:00,Tuesday,TENDERLOIN,300 Block of ELLIS ST,-122.4119658,37.78491419,DRUG/NARCOTIC
10/31/2011 16:35,Monday,MISSION,300 Block of POTRERO AV,-122.4074069,37.76512698,DRUG/NARCOTIC
2/13/2011 15:55,Sunday,PARK,HAIGHT ST / BELVEDERE ST,-122.4496477,37.76966192,DRUG/NARCOTIC
5/27/2008 19:10,Tuesday,TENDERLOIN,EDDY ST / TAYLOR ST,-122.4109552,37.78413995,OTHER OFFENSES
4/6/2013 15:00,Saturday,CENTRAL,700 Block of VALLEJO ST,-122.4097917,37.79850835,NON-CRIMINAL
2/6/2003 16:00,Thursday,RICHMOND,16TH AV / GEARY BL,-122.4750837,37.78052569,NON-CRIMINAL
2/18/2009 14:00,Wednesday,TARAVAL,400 Block of EUCALYPTUS DR,-122.4777526,37.73106866,OTHER OFFENSES
2/23/2012 20:35,Thursday,TARAVAL,100 Block of RAMSELL ST,-122.4661217,37.71360961,LARCENY/THEFT
11/17/2011 16:43,Thursday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071,SUSPICIOUS OCC
10/19/2005 12:00,Wednesday,RICHMOND,500 Block of 44TH AV,-122.5050887,37.77817768,FORGERY/COUNTERFEITING
6/23/2003 11:59,Monday,PARK,2600 Block of GEARY BL,-122.446613,37.78224582,OTHER OFFENSES
2/8/2003 0:09,Saturday,SOUTHERN,200 Block of 2ND ST,-122.3979117,37.78658162,ASSAULT
11/2/2011 2:10,Wednesday,MISSION,24TH ST / YORK ST,-122.4081924,37.75285342,LARCENY/THEFT
7/23/2004 20:50,Friday,MISSION,800 Block of TREAT AV,-122.4133,37.75655352,ASSAULT
12/2/2005 19:00,Friday,PARK,MARKET ST / GLENDALE ST,-122.442204,37.75668467,VEHICLE THEFT
6/29/2008 9:30,Sunday,PARK,0 Block of SHRADER ST,-122.4528398,37.77451454,MISSING PERSON
5/31/2003 9:28,Saturday,MISSION,CESAR CHAVEZ ST / FOLSOM ST,-122.4136717,37.74825687,OTHER OFFENSES
7/26/2014 12:28,Saturday,CENTRAL,HYDE ST / SUTTER ST,-122.4168291,37.7881787,LARCENY/THEFT
3/9/2012 16:00,Friday,TARAVAL,800 Block of VICTORIA ST,-122.4642657,37.7256094,OTHER OFFENSES
1/27/2006 22:23,Friday,SOUTHERN,900 Block of MARKET ST,-122.4085951,37.78370693,OTHER OFFENSES
2/21/2004 16:12,Saturday,SOUTHERN,MARKET ST / 7TH ST,-122.4125153,37.78047775,OTHER OFFENSES
12/10/2008 14:20,Wednesday,CENTRAL,400 Block of SUTTER ST,-122.4078027,37.78938189,LARCENY/THEFT
9/6/2014 16:00,Saturday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,LARCENY/THEFT
8/12/2010 17:15,Thursday,PARK,FULTON ST / PIERCE ST,-122.4348659,37.77728097,LARCENY/THEFT
2/18/2004 13:00,Wednesday,NORTHERN,1100 Block of FRANCISCO ST,-122.4241235,37.80336134,ASSAULT
5/25/2009 10:15,Monday,TENDERLOIN,400 Block of JONES ST,-122.4127588,37.7850961,DRUG/NARCOTIC
5/2/2007 20:04,Wednesday,BAYVIEW,0 Block of LEDYARD ST,-122.4021166,37.73323547,MISSING PERSON
4/4/2009 20:21,Saturday,BAYVIEW,400 Block of GIRARD ST,-122.4044083,37.72674521,OTHER OFFENSES
6/15/2008 2:00,Sunday,INGLESIDE,300 Block of PRECITA AV,-122.4124638,37.74729205,LARCENY/THEFT
3/12/2005 22:45,Saturday,MISSION,15TH ST / VALENCIA ST,-122.4220459,37.76653872,OTHER OFFENSES
9/3/2012 20:29,Monday,MISSION,500 Block of SOUTH VAN NESS AV,-122.417477,37.76435775,ASSAULT
12/12/2006 20:30,Tuesday,SOUTHERN,2ND ST / MARKET ST,-122.4013781,37.78926393,NON-CRIMINAL
10/6/2005 10:30,Thursday,BAYVIEW,900 Block of RANKIN ST,-122.3960907,37.74067447,OTHER OFFENSES
1/21/2015 16:30,Wednesday,MISSION,24TH ST / SHOTWELL ST,-122.4151737,37.75244076,LARCENY/THEFT
8/9/2011 20:55,Tuesday,MISSION,900 Block of POTRERO AV,-122.4066049,37.75715804,MISSING PERSON
3/18/2003 2:09,Tuesday,CENTRAL,GREEN ST / JASPER PL,-122.4081718,37.79960064,ASSAULT
1/10/2003 21:35,Friday,NORTHERN,600 Block of LARCH ST,-122.4281512,37.78153255,WARRANTS
11/14/2012 15:20,Wednesday,SOUTHERN,6TH ST / MISSION ST,-122.4087106,37.78097067,LARCENY/THEFT
3/21/2003 19:30,Friday,MISSION,3100 Block of CESAR CHAVEZ ST,-122.4125944,37.74816601,VEHICLE THEFT
1/24/2011 22:22,Monday,INGLESIDE,MISSION ST / ITALY AV,-122.4395006,37.71846698,OTHER OFFENSES
10/17/2005 19:00,Monday,INGLESIDE,KINGSTON ST / MISSION ST,-122.4223667,37.7417617,VEHICLE THEFT
11/27/2012 8:19,Tuesday,MISSION,100 Block of 14TH ST,-122.4172824,37.76849174,LARCENY/THEFT
4/15/2008 21:15,Tuesday,RICHMOND,800 Block of 26TH AV,-122.4853974,37.77343301,LARCENY/THEFT
6/2/2006 7:30,Friday,MISSION,300 Block of EUREKA ST,-122.4379484,37.75666916,MISSING PERSON
2/6/2014 17:00,Thursday,TENDERLOIN,100 Block of OFARRELL ST,-122.4072441,37.78656476,NON-CRIMINAL
10/21/2007 20:00,Sunday,BAYVIEW,500 Block of BARNEVELD AV,-122.4042969,37.74044594,LARCENY/THEFT
8/18/2014 5:00,Monday,TENDERLOIN,500 Block of ELLIS ST,-122.4145934,37.78458081,SECONDARY CODES
1/20/2003 9:20,Monday,SOUTHERN,0 Block of UNITED NATIONS PZ,-122.4143179,37.77994441,OTHER OFFENSES
11/27/2013 0:01,Wednesday,TARAVAL,1600 Block of 16TH AV,-122.473674,37.7587821,FRAUD
2/12/2012 19:00,Sunday,SOUTHERN,BRYANT ST / MORRIS ST,-122.4019815,37.77647012,NON-CRIMINAL
5/3/2013 11:16,Friday,NORTHERN,1700 Block of LOMBARD ST,-122.4302855,37.80045512,OTHER OFFENSES
12/23/2009 22:15,Wednesday,TENDERLOIN,400 Block of TURK ST,-122.416343,37.78244651,ASSAULT
